253,1000
1000,1000
348,1000
1000,1000
247,1000
184,1000
1000,1000
1000,1000
1000,1000
40,274
288,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
353,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
38,265
248,1000
1000,1000
1000,1000
1000,1000
1000,1000
52,347
1000,1000
1000,1000
193,1000
1000,1000
191,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
195,1000
65,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
246,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
72,1000
1000,1000
37,260
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
39,267
1000,1000
353,1000
195,1000
191,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
64,1000
1000,1000
1000,1000
1000,1000
1000,1000
191,1000
1000,1000
1000,1000
1000,254
35,257
1000,1000
1000,1000
1000,286
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
68,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
58,1000
1000,1000
44,288
1000,1000
1000,1000
200,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
65,1000
195,1000
1000,1000
1000,1000
1000,1000
202,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
194,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
218,1000
1000,1000
1000,1000
250,1000
345,1000
194,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
339,1000
1000,1000
1000,1000
1000,316
1000,1000
1000,1000
1000,1000
36,257
1000,1000
190,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
288,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
171,1000
1000,1000
1000,1000
1000,1000
1000,1000
38,261
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,289
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
43,284
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
260,1000
1000,1000
20,255
1000,1000
351,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
38,264
53,1000
1000,1000
1000,1000
1000,1000
198,1000
38,264
1000,1000
1000,1000
200,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
348,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
194,1000
192,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
232,1000
352,1000
1000,1000
1000,1000
1000,1000
349,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
199,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
40,274
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
257,1000
1000,1000
1000,1000
1000,1000
1000,1000
50,306
1000,1000
1000,1000
1000,1000
1000,1000
187,1000
1000,1000
1000,1000
1000,1000
349,1000
1000,1000
1000,1000
187,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
235,1000
71,1000
1000,1000
1000,1000
1000,255
203,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
255,1000
1000,1000
1000,1000
1000,1000
345,1000
1000,1000
1000,1000
75,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
64,1000
1000,1000
1000,1000
201,1000
1000,1000
1000,1000
1000,1000
200,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
195,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
202,1000
1000,1000
1000,1000
199,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
343,1000
1000,1000
1000,1000
1000,1000
61,1000
86,1000
1000,1000
1000,1000
1000,1000
60,1000
1000,1000
1000,1000
176,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
343,1000
1000,1000
33,256
1000,1000
351,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
202,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
193,1000
1000,1000
268,1000
1000,1000
1000,1000
1000,1000
1000,1000
258,1000
79,1000
1000,1000
250,1000
1000,1000
193,1000
240,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
255,1000
1000,1000
1000,1000
39,268
1000,1000
1000,1000
1000,1000
58,1000
201,1000
1000,1000
1000,1000
1000,1000
344,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
40,278
1000,1000
1000,1000
1000,1000
220,1000
1000,1000
65,1000
1000,1000
1000,1000
59,1000
1000,1000
186,1000
1000,1000
1000,1000
1000,1000
68,1000
1000,1000
1000,1000
1000,1000
190,1000
1000,1000
1000,1000
1000,1000
346,1000
1000,1000
1000,1000
187,1000
1000,1000
1000,1000
54,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
264,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
61,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,282
60,1000
353,1000
1000,1000
1000,1000
36,257
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
348,1000
1000,1000
198,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
242,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
44,286
340,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
36,257
78,1000
1000,1000
36,257
1000,1000
1000,1000
1000,1000
236,1000
1000,1000
1000,1000
1000,1000
1000,1000
41,281
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
245,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
39,267
44,286
29,255
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
250,1000
1000,1000
1000,1000
1000,1000
45,289
253,1000
1000,1000
1000,1000
1000,1000
1000,256
1000,1000
17,254
191,1000
1000,1000
1000,1000
59,1000
229,1000
1000,1000
1000,1000
58,1000
199,1000
1000,1000
1000,1000
64,1000
246,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
253,1000
347,1000
48,297
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
347,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
66,1000
1000,1000
191,1000
74,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
345,1000
1000,1000
1000,1000
191,1000
186,1000
1000,1000
237,1000
1000,1000
1000,1000
45,289
1000,1000
42,284
241,1000
1000,1000
1000,1000
1000,1000
1000,253
1000,1000
1000,1000
43,285
1000,1000
1000,1000
1000,1000
75,1000
1000,1000
1000,1000
62,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
93,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
193,1000
200,1000
1000,1000
341,1000
47,293
1000,1000
1000,1000
72,1000
1000,1000
1000,1000
342,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
347,1000
45,290
1000,1000
194,1000
1000,1000
1000,1000
1000,1000
345,1000
253,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
45,291
61,1000
1000,1000
1000,1000
36,257
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
247,1000
37,259
1000,1000
1000,1000
1000,1000
220,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
201,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
243,1000
1000,1000
194,1000
43,285
260,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
197,1000
1000,1000
51,312
351,1000
1000,1000
339,1000
346,1000
1000,1000
1000,1000
1000,1000
1000,1000
186,1000
1000,1000
1000,1000
1000,1000
198,1000
1000,1000
1000,1000
1000,1000
203,1000
1000,1000
290,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
274,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
69,1000
1000,1000
268,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
67,1000
1000,1000
1000,1000
1000,1000
1000,1000
44,288
1000,1000
1000,1000
265,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
199,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
248,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
236,1000
55,1000
194,1000
1000,1000
1000,1000
1000,1000
1000,1000
187,1000
1000,1000
172,1000
1000,1000
1000,1000
1000,1000
36,258
38,264
1000,1000
1000,1000
59,1000
1000,256
37,260
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
51,311
64,1000
1000,1000
1000,1000
1000,1000
1000,1000
63,1000
1000,1000
1000,1000
1000,1000
43,285
1000,1000
1000,1000
1000,1000
1000,1000
199,1000
1000,1000
1000,1000
1000,1000
68,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
47,295
1000,1000
249,1000
1000,1000
67,1000
1000,1000
1000,1000
1000,1000
194,1000
71,1000
1000,1000
1000,1000
79,1000
1000,1000
1000,1000
1000,1000
1000,1000
44,288
40,273
233,1000
1000,1000
1000,1000
179,1000
344,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
284,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
64,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
41,280
1000,1000
201,1000
1000,1000
1000,1000
1000,1000
194,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
197,1000
1000,1000
1000,1000
1000,1000
351,1000
1000,1000
1000,1000
1000,1000
1000,1000
88,1000
1000,1000
1000,1000
1000,1000
1000,1000
201,1000
1000,1000
226,1000
1000,1000
1000,1000
44,287
1000,1000
1000,1000
348,1000
81,1000
198,1000
41,281
1000,1000
1000,1000
1000,1000
200,1000
1000,1000
67,1000
71,1000
1000,1000
1000,1000
256,1000
1000,1000
1000,1000
291,1000
249,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
196,1000
1000,1000
342,1000
236,1000
1000,1000
1000,1000
1000,1000
197,1000
255,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
200,1000
1000,1000
1000,1000
198,1000
1000,1000
344,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
190,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
193,1000
1000,1000
341,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
193,1000
1000,1000
1000,1000
245,1000
1000,1000
1000,1000
1000,1000
1000,1000
248,1000
1000,1000
67,1000
1000,1000
1000,1000
187,1000
1000,1000
1000,1000
73,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
67,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
39,270
1000,1000
1000,1000
1000,1000
1000,1000
74,1000
1000,1000
1000,1000
1000,1000
1000,293
1000,1000
1000,1000
66,1000
1000,1000
1000,1000
201,1000
1000,1000
57,1000
247,1000
1000,1000
1000,1000
340,1000
341,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
62,1000
1000,1000
52,344
53,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
202,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
197,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
54,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
40,272
352,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
339,1000
1000,1000
1000,1000
1000,1000
342,1000
1000,1000
200,1000
1000,1000
1000,1000
45,289
275,1000
1000,1000
1000,1000
75,1000
344,1000
341,1000
1000,1000
1000,1000
1000,1000
190,1000
1000,1000
241,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
177,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
46,291
1000,1000
193,1000
1000,1000
1000,1000
1000,1000
235,1000
58,1000
1000,1000
1000,254
1000,1000
1000,1000
1000,1000
1000,1000
227,1000
1000,1000
1000,291
39,269
1000,1000
1000,1000
249,1000
250,1000
1000,1000
1000,1000
45,289
199,1000
1000,1000
42,282
1000,256
1000,1000
347,1000
1000,1000
1000,1000
1000,1000
43,285
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
35,256
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
192,1000
1000,1000
15,254
1000,1000
1000,1000
1000,1000
1000,1000
342,1000
1000,1000
1000,279
1000,1000
344,1000
256,1000
1000,1000
1000,1000
1000,1000
67,1000
1000,1000
76,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
58,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
64,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
247,1000
1000,1000
38,265
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
59,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,254
1000,1000
285,1000
1000,1000
1000,1000
240,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
39,269
1000,1000
1000,1000
64,1000
1000,1000
61,1000
1000,1000
1000,1000
1000,1000
192,1000
1000,1000
248,1000
250,1000
1000,1000
1000,1000
1000,1000
39,272
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
257,1000
1000,1000
202,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
199,1000
1000,1000
339,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,299
1000,1000
340,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
40,277
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
81,1000
1000,1000
346,1000
1000,1000
269,1000
59,1000
1000,1000
1000,1000
1000,1000
62,1000
1000,1000
255,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
249,1000
1000,1000
1000,1000
188,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
40,274
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
255,1000
57,1000
1000,1000
1000,1000
40,272
36,257
188,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
39,268
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
348,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
185,1000
1000,1000
1000,1000
169,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
239,1000
40,274
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
192,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
290,1000
194,1000
1000,1000
1000,1000
190,1000
1000,1000
169,1000
1000,1000
72,1000
1000,1000
186,1000
342,1000
1000,1000
1000,1000
193,1000
59,1000
1000,1000
1000,1000
292,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
195,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
198,1000
1000,1000
197,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
191,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
346,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
40,279
35,257
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
194,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
78,1000
199,1000
1000,1000
191,1000
1000,1000
1000,1000
65,1000
1000,1000
1000,1000
1000,1000
1000,1000
1000,1000
